item_id,order_id,product_id,quantity,unit_price,discount_percent
5972,2353,430,5,11848.56,2.0
5973,2354,417,1,16416.67,4.1
5974,2354,263,3,20100.16,22.0
5975,2354,280,3,10093.77,23.0
5976,2354,281,-1,29757.52,37.3
5977,2355,139,2,593.36,8.1
5978,2355,346,2,14595.37,45.3
5979,2355,516,1,20648.65,42.1
5980,2355,309,2,7317.36,43.3
5981,2356,227,4,28748.78,11.7
5982,2356,295,4,13229.89,18.3
5983,2356,70,2,14007.2,23.3
5984,2357,418,3,28584.02,45.9
5985,2357,28,4,8664.5,38.0
5986,2357,361,4,23792.57,11.6
5987,2358,517,4,23680.22,30.7
5988,2358,502,4,14460.6,9.7
5989,2358,97,3,7318.85,41.3
5990,2358,438,-3,27307.62,4.3
5991,2359,24,4,16258.79,48.6
5992,2360,531,2,22000.2,10.2
5993,2361,73,2,5660.5,2.8
5994,2361,497,5,6046.09,31.2
5995,2361,49,4,29186.71,12.9
5996,2362,379,3,23084.84,45.6
5997,2362,272,4,15608.96,24.7
5998,2362,359,2,8775.97,39.9
5999,2363,78,4,16785.83,22.5
6000,2363,467,3,3857.46,0.3
6001,2363,320,1,6639.12,21.5
6002,2363,25,2,5813.04,18.8
6003,2364,325,5,14820.99,43.0
6004,2364,210,1,18043.23,8.8
6005,2365,181,2,26958.63,10.9
6006,2366,375,1,1104.71,48.0
6007,2367,176,2,9575.94,6.5
6008,2367,175,5,25970.49,14.5
6009,2367,333,2,23946.58,9.2
6010,2367,105,3,939.07,44.7
6011,2368,364,3,7442.52,2.3
6012,2368,136,5,4783.72,38.1
6013,2369,158,5,11980.42,20.9
6014,2370,526,4,5167.76,37.3
6015,2370,212,5,6559.89,49.6
6016,2370,27,2,14657.09,44.3
6017,2370,198,3,15960.35,15.2
6018,2371,390,5,25758.3,48.5
6019,2372,335,-3,29428.46,49.6
6020,2372,70,3,7567.17,25.6
6021,2372,158,5,7944.95,18.7
6022,2373,297,1,1505.57,23.1
6023,2373,356,5,13638.51,40.7
6024,2373,220,4,5021.29,43.2
6025,2373,259,4,23583.36,32.9
6026,2374,49,2,26842.82,40.6
6027,2374,132,2,28767.22,8.4
6028,2374,179,3,20355.73,28.5
6029,2375,323,4,17339.46,27.3
6030,2375,13,4,14135.48,22.0
6031,2375,254,4,13307.75,24.2
6032,2376,12,1,12272.67,27.2
6033,2376,455,2,12189.79,24.1
6034,2377,14,2,5177.86,48.1
6035,2377,40,4,8299.25,0.8
6036,2377,471,3,19069.11,38.5
6037,2378,257,5,10925.8,16.6
6038,2378,26,3,22448.99,14.0
6039,2378,187,3,17161.92,40.4
6040,2379,336,2,4131.4,29.7
6041,2379,412,1,2552.04,24.4
6042,2380,524,2,27775.83,36.8
6043,2380,416,3,11810.75,1.7
6044,2380,194,-2,6942.91,33.5
6045,2381,499,2,2503.51,8.0
6046,2382,35,3,9865.44,10.0
6047,2383,257,5,29206.55,5.2
6048,2384,432,5,21372.81,30.3
6049,2384,344,3,15218.49,16.0
6050,2385,489,5,19084.78,31.2
6051,2385,524,1,17273.61,47.9
6052,2385,84,5,13417.05,32.2
6053,2385,437,2,23757.58,4.2
6054,2386,522,4,27717.67,23.1
6055,2386,331,5,23119.92,39.7
6056,2386,301,5,21676.69,33.5
6057,2386,326,3,25868.66,14.2
6058,2387,171,3,2560.79,48.0
6059,2387,478,3,12831.05,7.5
6060,2388,53,4,26643.62,31.2
6061,2388,87,5,1799.44,18.4
6062,2388,353,5,4569.3,2.3
6063,2388,393,4,7221.0,5.1
6064,2389,419,4,19074.19,28.2
6065,2389,41,2,7238.75,16.7
6066,2389,410,5,6396.76,26.0
6067,2390,233,2,19560.74,17.9
6068,2390,92,3,27938.31,34.3
6069,2391,9,3,6308.47,25.0
6070,2391,404,1,1145.44,1.1
6071,2392,550,-1,6236.23,8.4
6072,2392,85,4,25487.52,23.3
6073,2393,521,4,23905.08,15.4
6074,2394,401,2,28606.42,34.7
6075,2395,354,2,10698.64,37.9
6076,2395,4,5,3581.28,47.8
6077,2395,152,4,9898.13,29.3
6078,2395,303,4,2283.63,29.6
6079,2396,404,5,22594.42,9.5
6080,2396,120,1,24623.14,2.4
6081,2396,385,1,3555.73,23.0
6082,2396,172,3,9324.39,1.0
6083,2397,304,1,14672.34,16.2
6084,2397,385,2,2945.36,6.6
6085,2398,228,2,8254.04,24.9
6086,2398,119,4,8672.91,31.9
6087,2399,464,1,11455.09,28.1
6088,2399,357,4,15894.83,28.9
6089,2400,195,2,28603.41,6.5
6090,2400,465,1,4864.94,26.3
6091,2401,221,1,2133.96,3.3
6092,2401,369,5,24289.43,13.1
6093,2401,376,5,10505.66,16.1
6094,2401,365,3,17343.08,11.8
6095,2402,86,4,11007.43,28.5
6096,2403,60,5,17071.18,13.0
6097,2403,345,1,235.26,1.9
6098,2403,297,5,16403.83,23.8
6099,2403,263,1,7482.07,37.3
6100,2404,23,1,24154.29,0.3
6101,2404,295,5,14605.58,23.6
6102,2404,135,1,26946.99,26.3
6103,2404,69,3,9057.54,17.4
6104,2405,444,2,5045.33,2.8
6105,2405,530,3,24223.78,14.2
6106,2405,393,1,628.84,48.2
6107,2406,510,4,22646.38,41.8
6108,2406,220,1,25012.88,12.6
6109,2406,148,4,4337.41,12.0
6110,2406,222,2,28414.96,31.6
6111,2407,85,1,9194.55,24.2
6112,2407,474,5,5941.95,0.4
6113,2407,374,4,3979.77,43.8
6114,2408,371,2,13855.4,36.5
6115,2408,352,2,4763.99,41.0
6116,2409,131,2,9191.97,10.5
6117,2409,346,2,26871.86,11.6
6118,2410,74,4,7772.67,24.1
6119,2411,255,5,29337.83,37.0
6120,2412,323,1,6441.57,24.7
6121,2413,124,1,8359.89,13.5
6122,2414,37,5,16228.17,40.9
6123,2414,373,2,24616.42,2.1
6124,2415,21,4,15164.37,33.3
6125,2415,57,3,15690.4,15.2
6126,2415,542,2,25500.77,22.0
6127,2415,493,4,10133.56,34.7
6128,2416,320,3,789.38,30.2
6129,2416,145,3,4001.73,20.4
6130,2416,180,5,8451.65,42.9
6131,2417,93,5,28831.32,17.8
6132,2417,435,1,29268.05,30.5
6133,2418,78,2,19969.95,22.8
6134,2418,295,5,6690.31,8.8
6135,2418,186,5,7436.99,19.2
6136,2418,23,4,4481.84,11.5
6137,2419,503,3,6202.09,36.6
6138,2420,305,4,6609.07,43.7
6139,2420,495,4,9676.4,26.8
6140,2421,465,3,27721.25,31.5
6141,2421,442,5,17644.68,3.4
6142,2422,225,3,29984.01,46.5
6143,2422,30,3,19162.68,6.3
6144,2422,251,2,12306.21,23.4
6145,2422,504,1,13853.56,1.2
6146,2423,81,1,1396.71,46.5
6147,2423,102,5,3766.43,26.1
6148,2423,356,5,26201.31,44.3
6149,2423,362,5,15879.9,1.4
6150,2424,74,1,24727.2,36.5
6151,2424,515,5,6492.71,5.8
6152,2424,449,2,19479.4,13.0
6153,2424,130,1,11291.06,43.8
6154,2425,99,4,12582.09,0.5
6155,2426,253,5,23638.4,36.7
6156,2426,342,5,24608.58,14.9
6157,2426,156,5,22054.42,34.6
6158,2427,178,1,28227.28,34.9
6159,2427,509,2,10268.71,22.6
6160,2428,124,1,24226.64,10.1
6161,2428,186,5,16954.31,41.2
6162,2429,333,3,28658.98,10.2
6163,2430,454,1,22140.33,32.3
6164,2431,405,5,20787.75,38.1
6165,2431,215,1,19593.28,28.3
6166,2431,69,2,10559.37,34.1
6167,2432,303,1,6748.15,4.8
6168,2432,371,4,206.48,46.5
6169,2432,195,2,7751.71,5.2
6170,2433,22,4,26962.65,20.6
6171,2433,351,4,3376.11,27.8
6172,2433,285,2,18935.13,13.5
6173,2434,114,2,22635.28,14.1
6174,2434,195,4,24936.57,39.1
6175,2434,91,4,22958.53,42.5
6176,2434,303,3,20026.48,25.9
6177,2435,549,2,13360.16,24.2
6178,2435,309,1,3975.88,27.7
6179,2435,56,4,26239.35,6.3
6180,2436,460,3,7707.6,13.6
6181,2436,197,1,21393.65,29.4
6182,2437,451,1,25536.93,48.3
6183,2437,501,4,6337.03,13.8
6184,2437,305,4,3174.82,34.1
6185,2437,148,2,10017.33,43.8
6186,2438,277,2,10194.61,34.4
6187,2438,190,4,3854.12,15.6
6188,2438,235,5,18598.7,25.5
6189,2439,170,2,10165.74,9.2
6190,2439,166,4,28029.86,13.1
6191,2440,8,1,6669.81,23.8
6192,2440,198,-3,26463.9,44.0
6193,2440,236,3,4297.49,9.1
6194,2440,531,2,29368.57,45.4
6195,2441,313,-1,6522.42,48.5
6196,2442,49,5,14409.43,10.5
6197,2442,193,2,10831.47,1.6
6198,2443,129,4,7272.52,9.9
6199,2444,426,5,11320.12,31.1
6200,2444,287,1,18212.1,24.0
6201,2444,194,3,25575.23,5.7
6202,2444,417,3,8883.33,15.8
6203,2445,254,2,14798.9,15.8
6204,2445,166,2,16294.57,4.4
6205,2445,400,5,19754.52,5.4
6206,2446,410,5,24332.82,30.2
6207,2446,236,3,21975.63,19.0
6208,2446,250,5,23830.06,22.8
6209,2446,307,3,20039.4,5.7
6210,2447,33,4,11962.57,4.8
6211,2447,439,4,14526.11,32.0
6212,2447,381,3,29285.87,44.6
6213,2448,366,2,7894.96,18.3
6214,2448,232,5,6563.37,15.1
6215,2448,357,4,25389.6,5.4
6216,2448,104,2,4730.39,47.6
6217,2449,54,1,10330.07,21.3
6218,2449,307,3,20132.92,21.6
6219,2450,280,3,7821.42,15.6
6220,2450,224,5,25315.35,29.1
6221,2451,522,2,25446.55,5.0
6222,2451,154,5,6789.4,23.7
6223,2452,347,5,28037.88,4.2
6224,2452,164,4,20683.22,25.7
6225,2453,271,5,27513.54,10.0
6226,2453,270,-1,16003.67,48.8
6227,2453,459,3,7605.41,5.7
6228,2453,537,2,11877.32,30.1
6229,2454,517,4,20626.98,35.7
6230,2455,234,1,10587.16,13.6
6231,2455,474,5,24200.01,38.1
6232,2455,275,5,16072.79,15.9
6233,2456,126,3,5143.38,4.0
6234,2457,146,3,10800.44,49.3
6235,2457,455,5,20423.0,42.6
6236,2458,472,1,22324.35,17.3
6237,2458,31,2,27269.52,27.8
6238,2459,38,-3,26062.15,46.4
6239,2460,412,2,16307.99,17.9
6240,2460,38,5,17290.14,39.8
6241,2460,124,2,12070.41,43.6
6242,2461,343,1,335.61,21.7
6243,2462,55,4,18003.26,48.6
6244,2462,275,1,24923.72,19.4
6245,2462,133,5,4846.58,42.6
6246,2462,368,5,8469.09,26.6
6247,2463,408,5,20849.48,14.1
6248,2463,81,1,4543.6,14.1
6249,2463,429,3,18107.46,32.2
6250,2463,290,1,21210.96,7.3
6251,2464,232,3,21389.7,39.5
6252,2464,343,1,7448.87,47.7
6253,2465,60,4,4934.81,31.0
6254,2465,329,3,27496.33,25.2
6255,2465,481,1,17104.64,12.7
6256,2465,106,4,17243.0,14.0
6257,2466,525,1,3759.23,40.3
6258,2466,361,5,27548.06,20.7
6259,2467,540,4,23009.92,39.9
6260,2467,341,1,6885.96,19.5
6261,2467,237,5,17162.76,10.4
6262,2467,141,1,7512.17,27.1
6263,2468,115,2,25964.09,26.8
6264,2468,381,5,355.67,10.9
6265,2468,449,1,16540.39,16.1
6266,2468,293,1,13737.56,47.8
6267,2469,151,4,10201.62,16.3
6268,2470,445,2,11783.3,48.8
6269,2470,400,1,6344.73,31.0
6270,2470,227,2,26547.84,10.5
6271,2471,291,2,2995.48,11.5
6272,2472,32,4,16928.15,35.8
6273,2472,310,1,27471.92,4.6
6274,2473,206,5,24374.4,37.2
6275,2473,344,4,21278.76,17.4
6276,2474,83,2,17730.71,34.0
6277,2475,159,2,13373.81,37.2
6278,2475,25,4,26481.9,35.7
6279,2476,51,1,27763.61,4.0
6280,2476,484,2,16202.82,9.8
6281,2476,304,5,12733.76,15.6
6282,2477,152,1,7233.72,0.7
6283,2477,444,-3,6621.33,12.5
6284,2478,241,2,28334.75,20.2
6285,2478,445,1,8587.3,33.7
6286,2479,296,4,2708.25,33.5
6287,2480,549,1,449.43,35.0
6288,2480,111,3,19877.73,7.6
6289,2480,518,5,5613.21,46.5
6290,2481,503,5,21389.34,43.5
6291,2482,151,1,29871.25,28.0
6292,2482,43,1,27564.75,24.0
6293,2483,152,4,9069.96,37.0
6294,2483,146,1,2810.48,44.5
6295,2484,274,5,6183.18,38.1
6296,2484,127,2,10244.76,24.3
6297,2484,7,5,22766.37,4.6
6298,2485,514,1,4743.35,29.2
6299,2485,340,2,2539.65,30.1
6300,2485,270,1,17955.39,4.7
6301,2485,487,2,22194.52,22.2
6302,2486,246,1,20118.3,43.3
6303,2486,318,3,4415.74,2.3
6304,2487,209,4,25202.58,14.7
6305,2487,109,5,14109.57,39.2
6306,2487,58,5,18368.35,4.4
6307,2487,386,4,19048.93,21.9
6308,2488,428,1,9111.47,38.4
6309,2488,129,5,18889.0,2.9
6310,2489,317,1,15860.51,47.4
6311,2490,184,1,3562.56,20.7
6312,2490,217,3,26893.27,16.0
6313,2490,49,5,15462.78,49.3
6314,2491,427,5,819.36,42.2
6315,2491,26,5,22242.35,32.9
6316,2491,374,1,27439.6,6.3
6317,2492,290,1,26702.27,41.4
6318,2493,340,5,26192.49,14.8
6319,2493,130,2,9715.85,32.6
6320,2493,396,1,1882.33,24.0
6321,2493,230,1,4344.47,41.3
6322,2494,143,1,13155.56,23.4
6323,2494,204,3,14253.51,2.7
6324,2494,339,5,6130.22,25.4
6325,2495,37,2,10316.6,14.0
6326,2495,271,3,17588.52,5.6
6327,2495,99,5,17212.45,42.0
6328,2495,390,3,13633.05,14.3
6329,2496,303,1,6588.0,44.0
6330,2496,239,3,16470.96,4.1
6331,2496,201,5,29567.47,11.8
6332,2496,237,-2,3850.4,7.6
6333,2497,283,5,19676.15,38.3
6334,2498,454,1,5367.43,49.5
6335,2498,201,2,20945.79,19.1
6336,2499,345,1,25680.73,44.6
6337,2499,413,-3,639.36,9.5
6338,2499,350,4,28613.61,33.7
6339,2500,461,2,28672.5,37.2
6340,2500,379,1,16429.85,34.2
6341,2501,262,2,1433.1,36.5
6342,2502,465,5,27877.6,13.7
6343,2503,461,1,24067.03,32.6
6344,2504,103,5,21782.7,36.6
6345,2505,452,3,24987.73,36.3
6346,2506,208,2,25508.64,39.3
6347,2506,180,3,6141.05,24.7
6348,2506,98,5,11331.35,39.8
6349,2506,377,2,7735.68,1.2
6350,2507,34,5,5999.95,42.0
6351,2508,86,1,5632.75,28.0
6352,2508,546,3,482.17,33.5
6353,2508,234,3,29428.34,24.4
6354,2509,140,5,28120.71,1.9
6355,2509,235,4,9392.68,5.5
6356,2509,355,2,26162.28,35.5
6357,2510,75,3,26272.3,24.6
6358,2510,397,2,14599.08,31.1
6359,2510,239,2,18568.06,42.9
6360,2511,6,1,25089.87,40.0
6361,2511,355,4,266.71,12.6
6362,2512,194,3,18742.71,27.8
6363,2512,237,5,16914.26,25.6
6364,2512,12,4,15543.32,14.6
6365,2513,245,2,3430.67,13.2
6366,2513,505,2,18319.05,11.4
6367,2514,52,1,6740.24,4.5
6368,2515,307,-2,11273.85,28.6
6369,2516,173,3,22210.57,47.2
6370,2516,74,1,10074.18,15.1
6371,2516,427,4,29176.51,44.6
6372,2516,221,-3,4519.89,11.5
6373,2517,541,4,2497.48,47.4
6374,2517,547,5,26552.47,34.2
6375,2518,503,2,27294.45,6.1
6376,2519,229,3,13100.3,26.0
6377,2519,358,5,13372.78,2.6
6378,2519,352,2,6062.26,11.1
6379,2519,302,2,14495.5,15.6
6380,2520,245,3,949.53,19.0
6381,2520,144,3,18550.92,13.1
6382,2520,489,1,5048.37,36.1
6383,2521,124,5,10692.54,14.0
6384,2521,30,1,24550.93,37.3
6385,2522,260,5,15706.8,8.8
6386,2523,500,1,17630.11,13.0
6387,2523,273,1,16071.04,47.2
6388,2524,207,2,8956.05,1.9
6389,2525,74,1,7047.63,17.6
6390,2525,292,2,14215.46,8.4
6391,2526,330,5,3677.93,13.3
6392,2526,356,3,13954.21,22.7
6393,2526,401,5,1789.88,22.5
6394,2527,139,4,12481.02,6.8
6395,2527,148,1,19201.68,5.3
6396,2527,194,-1,23048.85,22.4
6397,2528,464,5,19547.87,30.2
6398,2528,282,1,14686.47,43.5
6399,2528,383,4,24968.15,39.9
6400,2529,296,2,3032.99,19.7
6401,2529,207,1,19501.0,2.9
6402,2529,383,5,6263.1,1.0
6403,2529,237,5,27706.68,19.6
6404,2530,246,4,10833.34,16.0
6405,2530,68,3,14364.12,34.1
6406,2531,406,3,28374.35,5.0
6407,2531,403,-1,9006.79,8.3
6408,2532,287,5,20764.89,34.4
6409,2532,4,5,28116.51,18.2
6410,2532,217,3,26048.65,8.2
6411,2532,209,3,8802.58,35.2
6412,2533,137,5,18133.83,32.1
6413,2533,424,4,22064.94,3.1
6414,2533,466,1,17538.93,20.6
6415,2533,84,2,23780.76,6.0
6416,2534,459,4,14426.39,8.9
6417,2534,358,3,6844.69,11.2
6418,2534,284,4,17704.9,47.4
6419,2534,69,4,4215.34,19.9
6420,2535,251,2,1253.92,49.4
6421,2535,420,2,6313.05,10.8
6422,2535,52,5,17495.66,3.8
6423,2536,210,1,3342.5,47.5
6424,2536,374,1,22279.93,7.1
6425,2536,429,5,15825.9,21.9
6426,2536,227,1,27867.4,17.7
6427,2537,218,1,1201.46,14.7
6428,2537,307,3,13753.14,33.3
6429,2537,308,2,17603.88,42.6
6430,2537,422,1,11700.14,20.6
6431,2538,42,2,17128.3,27.0
6432,2538,456,2,19457.34,44.1
6433,2539,464,3,3929.76,11.9
6434,2539,438,-2,10901.25,0.6
6435,2539,237,-3,8343.47,35.5
6436,2539,385,2,23446.76,28.7
6437,2540,68,2,23835.66,32.3
6438,2541,481,4,14552.69,32.1
6439,2542,127,1,12484.83,13.0
6440,2542,529,5,19259.75,6.6
6441,2542,179,1,4428.09,45.3
6442,2542,383,3,8896.07,19.4
6443,2543,424,4,20997.63,18.0
6444,2544,408,4,24449.3,14.9
6445,2544,420,5,6113.03,37.7
6446,2544,188,5,8025.5,31.1
6447,2544,414,2,23254.72,44.5
6448,2545,467,3,17322.68,18.3
6449,2546,304,5,16630.41,13.1
6450,2546,172,4,872.4,40.6
6451,2546,455,4,4715.09,37.6
6452,2546,215,3,25457.95,19.4
6453,2547,146,3,27074.73,5.5
6454,2547,423,1,21079.61,20.5
6455,2547,471,2,26402.98,5.7
6456,2548,30,4,17115.36,23.5
6457,2549,48,-3,27593.95,34.4
6458,2549,54,2,6593.61,8.3
6459,2549,184,3,5502.25,1.5
6460,2549,164,2,29770.78,48.6
6461,2550,191,3,29996.66,32.3
6462,2550,112,-2,3266.75,44.2
6463,2550,152,4,10065.65,17.4
6464,2550,24,3,3016.41,38.8
6465,2551,426,5,28205.64,1.3
6466,2551,226,2,12287.56,25.6
6467,2551,432,4,11185.08,48.6
6468,2552,61,1,8674.01,9.8
6469,2552,197,-1,9052.05,40.6
6470,2553,542,5,24417.8,1.1
6471,2553,297,5,3498.35,28.3
6472,2553,464,4,2236.7,12.9
6473,2554,507,1,6784.79,21.1
6474,2555,56,3,16213.65,1.3
6475,2555,395,2,19369.17,23.0
6476,2555,546,5,23653.66,16.8
6477,2555,541,5,22318.58,16.6
6478,2556,218,5,13600.63,47.6
6479,2556,258,4,21985.58,39.3
6480,2556,185,5,195.96,1.5
6481,2557,263,2,5033.11,45.4
6482,2558,320,2,28298.77,40.7
6483,2558,309,1,26820.52,34.8
6484,2558,127,4,10991.7,18.8
6485,2558,9,2,28167.88,13.0
6486,2559,537,1,2001.75,14.2
6487,2559,69,4,14114.47,42.9
6488,2559,235,2,21082.9,4.2
6489,2559,306,1,10067.77,21.0
6490,2560,195,1,21905.71,22.9
6491,2560,89,3,29438.1,40.5
6492,2560,182,1,13927.3,2.4
6493,2560,287,2,21262.64,2.0
6494,2561,393,4,4765.86,10.5
6495,2561,534,5,25110.81,24.5
6496,2561,278,1,6892.6,38.7
6497,2562,199,5,28414.67,37.7
6498,2562,6,5,15181.13,2.2
6499,2562,106,1,22965.55,10.3
6500,2562,328,3,20061.9,39.4
6501,2563,222,5,12348.82,0.8
6502,2564,306,2,15165.03,9.4
6503,2564,199,1,4232.83,18.5
6504,2565,453,2,16155.4,16.8
6505,2566,512,1,19396.52,7.7
6506,2566,248,2,29091.04,35.8
6507,2566,123,4,24473.88,38.9
6508,2566,389,4,29305.74,37.3
6509,2567,543,4,18223.94,44.7
6510,2567,57,2,26497.04,5.3
6511,2568,218,3,11532.0,19.5
6512,2568,81,3,18439.91,37.7
6513,2568,408,1,3491.95,47.3
6514,2569,151,5,2106.48,13.5
6515,2569,550,5,18932.03,16.2
6516,2570,260,3,20698.17,17.9
6517,2570,462,1,24200.82,16.2
6518,2571,531,1,11670.94,2.5
6519,2571,344,5,14304.14,26.4
6520,2571,527,5,17382.0,31.1
6521,2572,287,4,17435.55,46.6
6522,2572,2,3,17924.24,2.4
6523,2572,406,2,3248.12,28.3
6524,2573,192,4,14001.86,9.7
6525,2574,338,2,29094.72,11.0
6526,2575,397,3,4318.59,24.7
6527,2575,477,2,16268.31,5.1
6528,2576,460,2,11275.5,46.1
6529,2576,107,3,15649.91,28.0
6530,2577,18,4,8330.5,6.9
6531,2577,312,1,2740.54,42.0
6532,2577,81,3,9102.37,13.6
6533,2578,16,1,647.07,34.6
6534,2578,150,5,2898.95,0.2
6535,2578,306,4,14589.64,29.0
6536,2579,238,4,411.22,9.5
6537,2579,16,1,9298.92,12.2
6538,2579,343,3,370.27,15.2
6539,2579,98,-1,2352.07,27.8
6540,2580,211,3,11003.03,1.6
6541,2580,318,1,7612.73,4.1
6542,2580,205,4,16130.69,21.2
6543,2580,410,3,11563.88,20.0
6544,2581,392,2,1139.98,14.1
6545,2581,248,4,15271.43,17.7
6546,2582,2,4,28399.95,40.6
6547,2583,312,5,14141.54,48.2
6548,2584,488,2,8069.47,19.5
6549,2584,234,2,2765.68,48.5
6550,2585,287,5,22045.37,11.9
6551,2585,162,2,18764.51,41.7
6552,2585,342,3,29237.15,33.6
6553,2585,30,4,6467.73,7.4
6554,2586,161,2,6992.31,15.3
6555,2586,262,-2,2250.37,20.1
6556,2586,169,3,12185.53,17.9
6557,2586,170,2,27352.45,12.6
6558,2587,28,5,5120.66,4.2
6559,2587,376,4,22128.48,4.7
6560,2587,417,2,18896.11,26.1
6561,2588,160,5,27930.01,9.3
6562,2589,174,1,9061.88,14.9
6563,2589,86,3,3345.82,7.3
6564,2589,454,3,11318.66,21.1
6565,2589,277,1,7765.85,14.8
6566,2590,28,3,13944.77,19.7
6567,2591,11,5,21123.66,37.8
6568,2591,366,3,14384.44,19.0
6569,2591,224,2,14839.66,36.4
6570,2591,74,2,9223.35,37.3
6571,2592,173,1,5367.29,26.9
6572,2592,495,4,23134.46,48.4
6573,2592,523,5,4424.17,48.8
6574,2593,287,5,18049.16,14.3
6575,2593,473,5,2290.44,15.6
6576,2594,417,1,5407.49,22.9
6577,2595,93,4,25014.41,9.4
6578,2595,11,5,28109.61,25.2
6579,2595,302,1,1002.98,42.5
6580,2595,38,1,28271.69,19.4
6581,2596,199,2,865.87,13.1
6582,2596,549,2,15119.52,36.5
6583,2596,430,3,13990.67,24.2
6584,2596,325,5,11322.3,6.9
6585,2597,155,2,11470.7,24.6
6586,2598,410,2,20240.88,3.6
6587,2599,339,2,11026.12,46.6
6588,2599,397,1,9411.34,27.2
6589,2599,141,4,6649.8,27.6
6590,2599,207,3,4224.62,40.8
6591,2600,348,1,8398.87,15.8
6592,2601,23,4,22947.0,0.6
6593,2602,324,3,6413.16,32.0
6594,2603,345,5,7460.44,7.8
6595,2604,501,4,16332.61,19.5
6596,2604,58,1,4905.16,26.9
6597,2604,173,2,15787.4,42.6
6598,2605,519,5,19889.5,4.7
6599,2605,404,5,3400.64,38.3
6600,2605,359,3,29735.71,33.8
6601,2606,394,1,9546.34,27.9
6602,2606,89,4,11719.77,32.0
6603,2607,292,3,6938.4,11.6
6604,2607,202,4,28284.36,23.3
6605,2607,290,3,24386.93,40.1
6606,2608,67,1,26830.36,46.0
6607,2608,112,4,9290.41,2.9
6608,2608,337,4,25494.79,20.9
6609,2608,359,1,14183.15,27.2
6610,2609,99,-2,27636.33,36.0
6611,2609,292,5,14990.77,35.6
6612,2609,483,4,6149.16,5.6
6613,2609,233,5,12877.6,39.5
6614,2610,405,3,26255.1,32.6
6615,2610,382,5,27330.86,27.3
6616,2610,157,5,12769.09,14.8
6617,2611,232,3,3279.87,15.2
6618,2611,24,5,10675.21,17.4
6619,2611,402,4,5990.46,43.2
6620,2612,435,5,2504.38,46.5
6621,2612,463,1,3841.01,39.5
6622,2612,481,2,23517.63,43.6
6623,2613,221,4,6263.67,38.6
6624,2613,93,4,15750.42,34.0
6625,2613,404,5,27233.07,14.8
6626,2613,291,1,16043.22,42.1
6627,2614,365,1,29566.73,28.7
6628,2614,233,4,23189.27,41.9
6629,2614,273,4,9550.38,47.5
6630,2614,40,3,24649.1,2.9
6631,2615,157,5,3128.94,19.1
6632,2616,444,4,27711.7,8.1
6633,2616,426,5,20931.82,41.6
6634,2617,220,2,11440.5,10.4
6635,2617,180,1,16978.22,39.8
6636,2618,312,5,28376.86,37.7
6637,2618,199,1,12972.85,27.8
6638,2619,162,4,17587.76,31.9
6639,2619,433,4,24192.34,0.7
6640,2619,470,5,6420.65,33.8
6641,2619,124,3,20603.99,14.6
6642,2620,283,3,1360.97,21.6
6643,2620,396,4,10482.98,8.3
6644,2620,28,2,1597.33,13.0
6645,2620,500,5,26533.76,26.7
6646,2621,187,1,651.22,19.2
6647,2621,154,5,27080.24,32.3
6648,2621,156,1,8977.41,6.8
6649,2622,85,1,6405.43,14.3
6650,2623,2,5,14069.96,46.1
6651,2623,388,4,920.62,41.7
6652,2624,428,5,3713.48,24.4
6653,2624,538,1,2509.05,21.7
6654,2624,484,2,1317.54,19.5
6655,2624,29,2,29396.64,19.9
6656,2625,3,3,16419.94,34.2
6657,2625,99,4,23975.82,35.1
6658,2625,417,2,28785.97,43.0
6659,2626,386,1,4267.29,11.9
6660,2627,373,-3,27806.13,41.5
6661,2628,497,1,20882.13,19.8
6662,2628,199,5,4448.98,34.8
6663,2628,302,4,17035.86,42.8
6664,2629,319,1,20151.86,23.4
6665,2629,320,4,25448.83,4.5
6666,2630,191,2,17552.51,9.0
6667,2630,90,1,27517.79,47.6
6668,2630,228,4,2555.05,38.2
6669,2630,175,1,11822.91,42.6
6670,2631,471,4,20392.07,43.6
6671,2632,78,5,6497.55,34.0
6672,2632,118,3,10314.26,25.5
6673,2632,230,4,25144.99,30.0
6674,2633,249,-1,23409.97,1.7
6675,2634,63,1,2438.4,27.5
6676,2634,359,3,26082.77,24.6
6677,2634,164,3,3313.42,25.5
6678,2635,25,1,2968.48,33.8
6679,2635,255,5,29709.4,31.4
6680,2635,529,2,8011.25,8.9
6681,2636,261,4,13020.48,45.2
6682,2636,270,3,17252.08,8.8
6683,2636,29,1,26283.32,24.5
6684,2637,285,5,5123.71,40.2
6685,2637,396,5,3652.81,11.0
6686,2637,68,1,21279.73,8.5
6687,2637,193,1,23419.09,3.9
6688,2638,57,5,12475.94,40.4
6689,2638,540,5,162.84,24.7
6690,2639,205,5,21582.5,22.1
6691,2640,154,1,26672.04,34.5
6692,2640,272,1,22429.32,21.5
6693,2641,192,-3,5687.12,44.2
6694,2641,324,5,4798.24,0.1
6695,2641,490,4,22402.16,47.7
6696,2642,72,2,27433.79,32.5
6697,2643,492,4,21746.86,19.1
6698,2643,53,4,5508.67,24.9
6699,2644,149,2,12592.88,4.9
6700,2644,300,1,16533.0,41.7
6701,2645,89,2,19155.99,41.9
6702,2646,549,3,24055.0,12.4
6703,2646,262,1,21233.41,25.8
6704,2647,236,2,2482.23,29.4
6705,2647,55,5,15632.51,40.8
6706,2648,473,2,15273.21,33.5
