row_id,order_id,order_date,ship_date,ship_mode,customer_id,product_id,sales,quantity,discount,profit
2727,CA-2017-149888,11/7/2017,11/13/2017,"Standard Class",EP-13915,FUR-TA-10000849,350.35,4,0.40,-140.14
2729,CA-2017-119193,12/22/2017,12/24/2017,"First Class",SK-19990,TEC-PH-10003072,629.96,7,0.40,94.49
2731,CA-2017-104801,2/13/2017,2/19/2017,"Standard Class",FH-14350,TEC-AC-10001838,799.96,4,0.00,343.98
2736,CA-2015-115798,11/13/2015,11/19/2015,"Standard Class",KL-16645,TEC-PH-10003691,377.97,3,0.00,94.49
2738,CA-2015-115798,11/13/2015,11/19/2015,"Standard Class",KL-16645,FUR-BO-10004467,299.97,3,0.00,56.99
2740,CA-2017-122707,4/16/2017,4/18/2017,"First Class",EB-13750,OFF-SU-10000157,477.24,4,0.00,9.54
2744,CA-2015-140144,6/20/2015,6/25/2015,"Second Class",SC-20770,FUR-FU-10002253,257.64,6,0.00,100.48
2747,CA-2014-155887,5/12/2014,5/17/2014,"Standard Class",KT-16480,FUR-TA-10002228,700.06,3,0.30,-130.01
2750,US-2014-141257,6/8/2014,6/14/2014,"Standard Class",CS-11950,FUR-CH-10002758,585.55,3,0.20,73.19
2751,CA-2014-154669,8/8/2014,8/11/2014,"Second Class",TM-21010,OFF-ST-10000532,423.28,11,0.00,110.05
2754,CA-2015-155306,4/17/2015,4/21/2015,"Standard Class",GA-14515,TEC-AC-10003174,323.37,3,0.00,129.35
2755,CA-2015-155306,4/17/2015,4/21/2015,"Standard Class",GA-14515,TEC-PH-10002310,783.96,5,0.20,68.60
2756,CA-2015-155306,4/17/2015,4/21/2015,"Standard Class",GA-14515,OFF-AP-10002651,1447.65,5,0.00,419.82
2758,CA-2016-127775,6/11/2016,6/13/2016,"Second Class",ES-14020,TEC-AC-10002402,239.97,3,0.00,71.99
2760,CA-2016-146171,3/11/2016,3/15/2016,"Standard Class",JP-16135,OFF-ST-10001526,481.32,4,0.00,125.14
2768,CA-2017-167752,1/15/2017,1/18/2017,"First Class",RW-19690,OFF-AP-10002945,1924.16,8,0.20,312.68
2783,CA-2016-139878,11/11/2016,11/16/2016,"Standard Class",LD-17005,TEC-PH-10001336,257.98,2,0.00,74.81
2786,CA-2015-149972,9/21/2015,9/23/2015,"First Class",CD-12790,FUR-CH-10004997,601.54,4,0.20,0.00
2794,CA-2014-154599,4/12/2014,4/17/2014,"Standard Class",KN-16450,TEC-PH-10001557,1075.09,14,0.20,94.07
2795,CA-2014-154599,4/12/2014,4/17/2014,"Standard Class",KN-16450,TEC-PH-10000576,438.37,4,0.20,38.36
2797,CA-2014-154599,4/12/2014,4/17/2014,"Standard Class",KN-16450,FUR-BO-10001337,308.50,3,0.15,-18.15
2801,CA-2016-153318,10/25/2016,10/28/2016,"First Class",JS-15595,TEC-PH-10000984,783.96,5,0.20,78.40
2809,CA-2015-148635,7/25/2015,7/27/2015,"Second Class",MH-18025,FUR-BO-10002213,704.90,5,0.00,56.39
2810,CA-2015-148635,7/25/2015,7/27/2015,"Second Class",MH-18025,FUR-CH-10001854,561.57,2,0.20,28.08
2814,CA-2015-135685,11/16/2015,11/18/2015,"Second Class",MP-18175,TEC-AC-10004145,999.96,4,0.00,229.99
2815,CA-2015-135685,11/16/2015,11/18/2015,"Second Class",MP-18175,FUR-TA-10000688,653.55,3,0.00,111.10
2819,CA-2015-104626,9/1/2015,9/8/2015,"Standard Class",DR-12940,OFF-ST-10003208,1088.76,6,0.00,315.74
2821,CA-2016-160500,5/5/2016,5/8/2016,"First Class",DM-13015,FUR-TA-10003748,298.78,3,0.20,7.47
2822,CA-2017-100202,12/31/2016,1/5/2017,"Standard Class",BD-11620,TEC-PH-10002563,302.38,3,0.20,22.68
2826,US-2014-112914,9/25/2014,9/30/2014,"Standard Class",MT-18070,FUR-BO-10003272,300.53,2,0.32,-97.23
2832,CA-2014-148915,11/1/2014,11/5/2014,"Standard Class",ND-18370,OFF-ST-10001128,443.92,5,0.20,-94.33
2839,CA-2016-147368,6/9/2016,6/12/2016,"First Class",TC-21295,TEC-MA-10002178,695.70,2,0.50,-27.83
2841,US-2014-125521,3/14/2014,3/19/2014,"Standard Class",CK-12325,FUR-CH-10003379,1139.92,4,0.00,284.98
2845,US-2016-162852,12/27/2016,12/31/2016,"Standard Class",BG-11695,FUR-CH-10004853,845.49,8,0.30,-12.08
2847,CA-2017-152093,9/10/2017,9/15/2017,"Standard Class",SN-20560,OFF-BI-10003527,762.59,3,0.80,-1143.89
2849,CA-2017-157854,4/8/2017,4/15/2017,"Standard Class",DM-13345,OFF-BI-10001359,2690.97,3,0.00,1264.76
2857,CA-2016-128594,8/26/2016,8/29/2016,"First Class",DJ-13510,FUR-CH-10001215,1603.14,4,0.20,100.20
2860,CA-2017-138975,5/19/2017,5/23/2017,"Standard Class",SC-20380,TEC-PH-10004389,377.97,3,0.00,98.27
2861,CA-2017-138975,5/19/2017,5/23/2017,"Standard Class",SC-20380,FUR-BO-10004695,1628.82,9,0.00,374.63
2862,CA-2017-138975,5/19/2017,5/23/2017,"Standard Class",SC-20380,OFF-PA-10000100,286.93,7,0.00,140.60
2872,CA-2014-148040,3/22/2014,3/26/2014,"Standard Class",BF-11275,FUR-CH-10001482,314.35,3,0.20,-35.36
2874,CA-2017-137022,11/16/2017,11/22/2017,"Standard Class",SW-20275,OFF-ST-10001963,811.28,8,0.00,24.34
2877,US-2016-167339,1/21/2016,1/23/2016,"Second Class",TD-20995,FUR-CH-10000785,1013.49,7,0.20,76.01
2880,CA-2016-152072,1/15/2016,1/19/2016,"Standard Class",Dp-13240,TEC-AC-10000844,254.97,3,0.00,91.79
2886,US-2016-159856,10/18/2016,10/22/2016,"Standard Class",EP-13915,FUR-CH-10003396,307.92,5,0.20,-34.64
2898,US-2016-164630,1/4/2016,1/9/2016,"Standard Class",EB-13975,TEC-CO-10000971,959.97,4,0.20,120.00
2899,US-2015-114839,4/26/2015,4/30/2015,"Standard Class",PW-19240,FUR-CH-10004086,408.42,2,0.30,-5.83
2900,CA-2015-166464,9/12/2015,9/17/2015,"Standard Class",PG-18895,TEC-CO-10000971,479.98,2,0.20,60.00
2905,CA-2016-153577,6/27/2016,7/1/2016,"Standard Class",KH-16330,FUR-CH-10003981,539.66,3,0.30,-7.71
2906,CA-2014-127586,9/26/2014,9/30/2014,"Standard Class",CS-12400,OFF-ST-10002615,310.12,2,0.00,80.63
2911,CA-2015-118444,11/5/2015,11/9/2015,"Standard Class",VD-21670,OFF-AP-10000576,387.14,4,0.20,24.20
2917,CA-2015-134747,10/12/2015,10/17/2015,"Second Class",DL-12925,TEC-PH-10001750,263.96,4,0.00,71.27
2929,US-2017-120390,10/19/2017,10/26/2017,"Standard Class",TH-21550,OFF-BI-10004995,1633.19,4,0.70,-1306.55
2935,US-2016-169040,12/6/2016,12/12/2016,"Standard Class",GT-14710,TEC-PH-10002834,431.98,3,0.20,27.00
2938,US-2016-169040,12/6/2016,12/12/2016,"Standard Class",GT-14710,OFF-PA-10001736,248.08,7,0.00,116.60
2942,CA-2017-155880,3/25/2017,3/31/2017,"Standard Class",JD-16150,FUR-CH-10004675,1526.56,7,0.00,427.44
2943,CA-2017-155880,3/25/2017,3/31/2017,"Standard Class",JD-16150,FUR-CH-10002880,368.97,3,0.00,40.59
2944,CA-2017-126242,11/19/2017,11/24/2017,"Standard Class",MC-18100,OFF-ST-10000675,305.01,9,0.00,76.25
2955,CA-2017-134915,11/12/2017,11/12/2017,"Same Day",EM-14140,TEC-PH-10001459,671.98,2,0.20,50.40
2969,CA-2017-167941,11/6/2017,11/9/2017,"Second Class",JF-15565,OFF-AP-10002118,499.58,3,0.20,43.71
2973,CA-2017-167941,11/6/2017,11/9/2017,"Second Class",JF-15565,OFF-ST-10000736,259.14,4,0.20,-51.83
2975,CA-2015-137512,5/7/2015,5/12/2015,"Standard Class",AG-10675,FUR-TA-10001095,244.01,2,0.30,-31.37
2979,CA-2014-109232,1/13/2014,1/16/2014,"Second Class",ND-18370,FUR-CH-10000422,545.94,6,0.00,87.35
2985,US-2014-112872,12/6/2014,12/11/2014,"Second Class",RC-19960,FUR-TA-10003238,275.49,1,0.50,-170.80
2988,CA-2016-139269,5/25/2016,5/30/2016,"Standard Class",JB-16045,OFF-ST-10000689,1267.65,9,0.00,152.12
2991,CA-2016-139010,2/21/2016,2/26/2016,"Second Class",MC-17635,OFF-ST-10001809,449.15,5,0.00,8.98
2994,CA-2017-147291,3/11/2017,3/17/2017,"Standard Class",MJ-17740,OFF-BI-10003091,895.92,4,0.00,421.08
3007,CA-2017-116519,10/13/2017,10/15/2017,"First Class",CR-12730,OFF-AP-10000828,904.90,5,0.00,253.37
3010,CA-2016-115525,7/25/2016,7/29/2016,"Standard Class",RR-19525,OFF-AP-10000026,243.88,5,0.20,27.44
3012,CA-2017-134845,4/17/2017,4/23/2017,"Standard Class",SR-20425,TEC-MA-10000822,2549.99,5,0.70,-3399.98
3016,US-2015-138919,9/17/2015,9/21/2015,"Standard Class",LS-16975,FUR-TA-10004154,344.22,2,0.40,-103.27
3017,US-2016-160528,8/23/2016,8/30/2016,"Standard Class",MH-18115,OFF-ST-10002743,727.30,8,0.20,-172.73
3019,US-2016-160528,8/23/2016,8/30/2016,"Standard Class",MH-18115,TEC-AC-10002842,666.40,7,0.20,-33.32
3024,CA-2017-124674,11/17/2017,11/23/2017,"Standard Class",JB-16000,FUR-BO-10002202,327.73,2,0.32,-14.46
3027,CA-2017-169054,4/22/2017,4/26/2017,"Standard Class",MO-17800,FUR-FU-10001488,254.35,3,0.20,0.00
3029,CA-2017-116855,12/17/2017,12/21/2017,"Standard Class",AI-10855,FUR-CH-10003846,504.90,5,0.00,80.78
3030,US-2016-164189,3/24/2016,3/28/2016,"Standard Class",DR-12880,TEC-PH-10003691,403.17,4,0.20,25.20
3044,CA-2017-149559,9/11/2017,9/12/2017,"Same Day",KF-16285,FUR-CH-10002320,2054.27,8,0.20,256.78
3045,CA-2015-135174,4/30/2015,5/2/2015,"Second Class",BP-11230,TEC-PH-10001530,1022.97,5,0.40,-255.74
3049,CA-2017-121419,4/2/2017,4/4/2017,"First Class",TC-21475,FUR-TA-10004534,411.80,2,0.00,70.01
3050,CA-2017-121419,4/2/2017,4/4/2017,"First Class",TC-21475,TEC-AC-10000892,360.00,4,0.00,129.60
3054,CA-2016-128517,4/9/2016,4/14/2016,"Second Class",SW-20350,TEC-PH-10002555,517.90,2,0.00,134.65
3056,US-2015-100377,8/28/2015,9/1/2015,"Standard Class",TS-21370,TEC-CO-10001046,2799.96,5,0.20,874.99
3069,CA-2017-106859,3/13/2017,3/18/2017,"Second Class",BF-11215,OFF-PA-10001815,288.24,6,0.00,138.36
3070,US-2017-120089,11/30/2017,11/30/2017,"Same Day",ML-17755,OFF-AP-10003779,663.94,4,0.20,82.99
3071,CA-2014-119375,11/17/2014,11/22/2014,"Standard Class",YC-21895,OFF-ST-10002011,2934.33,7,0.00,792.27
3076,CA-2014-143903,7/20/2014,7/24/2014,"Standard Class",KM-16375,OFF-ST-10003306,342.86,3,0.20,38.57
3078,CA-2014-143903,7/20/2014,7/24/2014,"Standard Class",KM-16375,FUR-CH-10002024,981.37,2,0.30,-140.20
3083,US-2017-132297,5/27/2017,6/2/2017,"Standard Class",DW-13480,TEC-PH-10002834,539.97,3,0.00,134.99
3085,CA-2017-118773,2/9/2017,2/14/2017,"Standard Class",TP-21415,OFF-BI-10004584,252.78,4,0.80,-417.09
3090,US-2017-159205,3/31/2017,4/2/2017,"Second Class",DB-12910,TEC-PH-10000526,671.93,7,0.00,188.14
3091,CA-2016-112123,3/3/2016,3/8/2016,"Standard Class",BH-11710,OFF-BI-10001071,447.86,7,0.00,219.45
3092,CA-2016-112123,3/3/2016,3/8/2016,"Standard Class",BH-11710,TEC-PH-10001557,479.95,5,0.00,129.59
3101,CA-2017-131233,4/14/2017,4/19/2017,"Standard Class",CS-12355,FUR-BO-10003441,242.35,3,0.20,9.09
3102,CA-2017-119578,12/22/2017,12/27/2017,"Second Class",JG-15310,OFF-SU-10003505,695.16,6,0.00,34.76
3107,CA-2017-127460,7/10/2017,7/14/2017,"Standard Class",FG-14260,OFF-ST-10004340,298.46,6,0.20,26.12
3109,CA-2016-121671,7/17/2016,7/22/2016,"Standard Class",AA-10480,OFF-ST-10002344,242.94,3,0.00,4.86
3112,CA-2016-121671,7/17/2016,7/22/2016,"Standard Class",AA-10480,OFF-ST-10000078,265.17,1,0.00,47.73
3113,CA-2016-150350,8/23/2016,8/30/2016,"Standard Class",MS-17770,TEC-MA-10001972,837.60,3,0.20,62.82
3116,CA-2016-150350,8/23/2016,8/30/2016,"Standard Class",MS-17770,FUR-CH-10001973,532.70,6,0.20,-39.95
3119,CA-2015-121720,6/11/2015,6/12/2015,"First Class",JE-15610,FUR-CH-10003312,1123.92,5,0.20,-182.64
3120,CA-2015-121720,6/11/2015,6/12/2015,"First Class",JE-15610,TEC-PH-10002496,249.58,2,0.20,31.20
3125,CA-2015-121720,6/11/2015,6/12/2015,"First Class",JE-15610,OFF-ST-10001780,1036.62,2,0.20,51.83
3126,CA-2015-121720,6/11/2015,6/12/2015,"First Class",JE-15610,OFF-ST-10003816,563.81,4,0.20,21.14
3127,CA-2017-149895,9/8/2017,9/12/2017,"Standard Class",EB-14110,TEC-PH-10002200,258.53,2,0.40,-47.40
3130,CA-2014-136399,12/16/2014,12/17/2014,"First Class",CC-12100,FUR-CH-10002602,241.57,2,0.20,18.12
3131,CA-2014-136399,12/16/2014,12/17/2014,"First Class",CC-12100,TEC-AC-10001142,395.00,5,0.00,39.50
3132,CA-2014-136399,12/16/2014,12/17/2014,"First Class",CC-12100,TEC-PH-10004977,627.17,4,0.20,70.56
3145,US-2016-148110,9/5/2016,9/11/2016,"Standard Class",AR-10825,FUR-CH-10002647,347.80,7,0.30,-24.84
3146,CA-2017-131828,2/11/2017,2/13/2017,"Second Class",CS-11845,FUR-CH-10004495,963.14,4,0.20,108.35
3151,CA-2015-147830,12/15/2015,12/18/2015,"First Class",NF-18385,TEC-AC-10002049,2025.36,6,0.20,607.61
3152,CA-2015-147830,12/15/2015,12/18/2015,"First Class",NF-18385,TEC-MA-10000418,1799.99,2,0.70,-2639.99
3154,CA-2015-147830,12/15/2015,12/18/2015,"First Class",NF-18385,FUR-FU-10004091,262.86,7,0.20,69.00
3155,CA-2017-150497,7/20/2017,7/24/2017,"Standard Class",SM-20950,OFF-BI-10004600,735.98,2,0.00,331.19
3157,CA-2015-139584,8/24/2015,8/28/2015,"Standard Class",EM-13810,FUR-TA-10001539,284.36,2,0.40,-75.83
3166,CA-2014-153969,9/21/2014,9/25/2014,"Standard Class",HF-14995,TEC-PH-10001299,239.98,2,0.20,24.00
3169,CA-2016-138695,5/28/2016,6/3/2016,"Standard Class",KC-16675,FUR-CH-10003833,390.27,8,0.20,-24.39
3173,US-2016-133879,3/21/2016,3/28/2016,"Standard Class",KT-16465,FUR-CH-10000665,528.43,5,0.30,0.00
3181,CA-2017-105235,12/5/2017,12/11/2017,"Standard Class",SM-20950,OFF-AP-10001271,254.90,5,0.00,68.82
3183,CA-2017-152912,11/9/2017,11/12/2017,"Second Class",BM-11650,TEC-AC-10004666,826.62,3,0.00,355.45
3184,CA-2017-152912,11/9/2017,11/12/2017,"Second Class",BM-11650,OFF-ST-10003208,1633.14,9,0.00,473.61
3185,CA-2017-152912,11/9/2017,11/12/2017,"Second Class",BM-11650,OFF-ST-10003208,544.38,3,0.00,157.87
3203,CA-2014-158372,11/10/2014,11/16/2014,"Standard Class",RD-19900,TEC-PH-10002103,601.54,8,0.20,60.15
3209,CA-2016-108882,1/9/2016,1/15/2016,"Standard Class",LA-16780,TEC-AC-10000420,349.95,5,0.00,118.98
3210,CA-2016-108882,1/9/2016,1/15/2016,"Standard Class",LA-16780,TEC-PH-10002726,377.93,9,0.20,141.72
3218,CA-2017-104640,11/10/2017,11/16/2017,"Standard Class",FH-14275,OFF-BI-10003925,931.18,3,0.20,314.27
3219,CA-2017-104640,11/10/2017,11/16/2017,"Standard Class",FH-14275,TEC-PH-10002200,430.88,2,0.00,124.96
3225,CA-2014-108189,10/2/2014,10/5/2014,"First Class",ES-14080,TEC-PH-10001760,318.40,2,0.20,107.46
3228,CA-2014-108189,10/2/2014,10/5/2014,"First Class",ES-14080,TEC-PH-10001557,230.38,3,0.20,20.16
3230,CA-2014-154641,8/11/2014,8/16/2014,"Standard Class",KL-16645,OFF-ST-10004459,375.34,1,0.00,18.77
3239,US-2016-127971,11/20/2016,11/27/2016,"Standard Class",DW-13195,FUR-CH-10003774,318.43,5,0.30,-77.33
3245,CA-2017-113355,12/1/2017,12/5/2017,"Standard Class",SJ-20215,FUR-CH-10002602,317.06,3,0.30,-18.12
3247,US-2017-140907,12/10/2017,12/12/2017,"Second Class",BP-11185,OFF-ST-10000060,324.90,5,0.00,38.99
3263,CA-2014-140662,11/17/2014,11/19/2014,"First Class",TS-21205,OFF-PA-10003395,733.95,7,0.00,352.30
3264,CA-2014-140662,11/17/2014,11/19/2014,"First Class",TS-21205,OFF-AP-10001242,241.44,3,0.00,72.43
3266,US-2014-126571,10/11/2014,10/15/2014,"Standard Class",JF-15565,OFF-ST-10003816,281.90,2,0.20,10.57
3274,CA-2017-133865,5/8/2017,5/12/2017,"Standard Class",PS-19045,TEC-CO-10001046,3359.95,6,0.20,1049.99
3281,CA-2014-102988,4/5/2014,4/9/2014,"Second Class",GM-14695,OFF-SU-10002881,4164.05,5,0.00,83.28
3288,CA-2015-157770,12/13/2015,12/15/2015,"First Class",RD-19585,TEC-PH-10001530,494.38,3,0.20,49.44
3290,CA-2015-157770,12/13/2015,12/15/2015,"First Class",RD-19585,TEC-AC-10001552,248.85,5,0.00,27.37
3296,CA-2017-113418,10/1/2017,10/3/2017,"First Class",CM-12655,TEC-MA-10002428,1704.89,11,0.00,767.20
3299,CA-2017-136308,11/16/2017,11/16/2017,"Same Day",MW-18235,TEC-MA-10000488,1919.98,3,0.20,216.00
3302,US-2014-159926,11/18/2014,11/22/2014,"Standard Class",CS-11950,TEC-PH-10001128,539.96,6,0.40,-107.99
3307,CA-2014-104738,12/30/2014,1/1/2015,"Second Class",SP-20620,TEC-PH-10000576,328.78,3,0.20,28.77
3311,CA-2016-111416,9/17/2016,9/22/2016,"Standard Class",LW-17215,OFF-BI-10002026,232.40,5,0.20,78.44
3313,US-2014-133130,9/27/2014,10/1/2014,"Standard Class",TH-21100,FUR-CH-10002602,603.92,5,0.20,45.29
3315,CA-2017-169978,12/24/2017,12/28/2017,"Standard Class",HG-15025,FUR-CH-10002602,271.76,2,0.10,48.31
3317,CA-2017-161739,11/10/2017,11/15/2017,"Second Class",EB-13750,FUR-FU-10001468,341.96,5,0.60,-427.45
3321,CA-2014-134551,12/20/2014,12/25/2014,"Standard Class",TS-21505,FUR-CH-10004287,662.88,3,0.20,74.57
3325,CA-2014-165309,11/11/2014,11/15/2014,"Standard Class",KD-16270,OFF-BI-10001359,896.99,5,0.80,-1480.03
3329,CA-2014-165309,11/11/2014,11/15/2014,"Standard Class",KD-16270,OFF-PA-10001033,262.34,8,0.20,95.10
3331,CA-2014-165309,11/11/2014,11/15/2014,"Standard Class",KD-16270,TEC-PH-10004959,241.18,3,0.20,15.07
3336,US-2017-109253,8/21/2017,8/22/2017,"First Class",PR-18880,TEC-PH-10004667,431.97,4,0.20,37.80
3338,US-2017-109253,8/21/2017,8/22/2017,"First Class",PR-18880,FUR-TA-10001539,568.73,3,0.20,28.44
3343,CA-2016-145982,8/27/2016,9/1/2016,"Second Class",TB-21055,FUR-TA-10001307,244.62,1,0.30,20.97
3352,US-2014-134733,9/23/2014,9/28/2014,"Standard Class",BM-11650,FUR-BO-10002916,436.00,3,0.15,20.52
3354,US-2014-150434,7/19/2014,7/24/2014,"Standard Class",CA-12310,TEC-PH-10000895,359.98,2,0.00,93.59
3366,CA-2014-115161,1/31/2014,2/2/2014,"First Class",LC-17050,FUR-BO-10003966,290.67,2,0.15,3.42
3371,CA-2016-134887,3/25/2016,3/25/2016,"Same Day",TB-21280,TEC-AC-10003832,1287.45,5,0.00,244.62
3375,CA-2015-161718,12/4/2015,12/10/2015,"Standard Class",SO-20335,FUR-CH-10002372,364.41,5,0.10,8.10
3377,CA-2015-161718,12/4/2015,12/10/2015,"Standard Class",SO-20335,FUR-CH-10002965,361.76,2,0.10,68.33
3384,CA-2015-130659,12/4/2015,12/9/2015,"Second Class",MS-17365,FUR-CH-10003535,384.17,7,0.10,29.88
3385,CA-2015-130659,12/4/2015,12/9/2015,"Second Class",MS-17365,TEC-PH-10004586,1799.75,5,0.00,539.93
3386,CA-2017-148404,10/7/2017,10/11/2017,"Standard Class",Dp-13240,OFF-ST-10003208,580.67,4,0.20,65.33
3392,CA-2014-166471,8/9/2014,8/13/2014,"Standard Class",MG-17650,TEC-PH-10001530,1091.17,4,0.20,68.20
3396,US-2017-148362,7/1/2017,7/8/2017,"Standard Class",KF-16285,OFF-ST-10001128,443.92,4,0.00,13.32
3400,CA-2014-102274,11/21/2014,11/26/2014,"Standard Class",DH-13075,OFF-PA-10004359,629.10,6,0.00,301.97
3406,US-2014-150119,4/23/2014,4/27/2014,"Standard Class",LB-16795,FUR-CH-10002965,281.37,2,0.30,-12.06
3407,US-2014-150119,4/23/2014,4/27/2014,"Standard Class",LB-16795,FUR-CH-10002965,281.37,2,0.30,-12.06
3412,CA-2016-100244,9/20/2016,9/24/2016,"Standard Class",GM-14695,OFF-BI-10003656,271.98,2,0.20,88.39
3420,CA-2015-150791,9/6/2015,9/13/2015,"Standard Class",CC-12430,FUR-CH-10000665,271.76,2,0.10,60.39
3421,CA-2016-134803,5/28/2016,6/3/2016,"Standard Class",CL-12565,OFF-AP-10000891,262.24,2,0.00,78.67
3425,CA-2016-134803,5/28/2016,6/3/2016,"Standard Class",CL-12565,TEC-MA-10001972,558.40,2,0.20,41.88
3427,CA-2015-153381,9/24/2015,9/28/2015,"Standard Class",DE-13255,FUR-CH-10000988,1408.10,10,0.00,394.27
3439,CA-2017-152583,10/30/2017,10/30/2017,"Same Day",RA-19945,FUR-TA-10002041,251.01,2,0.30,-68.13
3444,CA-2017-168858,11/19/2017,11/23/2017,"Standard Class",JD-16150,OFF-AP-10003849,2504.74,7,0.00,626.19
3453,CA-2014-157609,3/16/2014,3/21/2014,"Second Class",KN-16705,TEC-PH-10002415,471.92,2,0.20,29.50
3460,CA-2017-136448,9/16/2017,9/18/2017,"First Class",AS-10090,OFF-BI-10001359,538.19,2,0.70,-412.62
3462,CA-2017-114258,11/5/2017,11/10/2017,"Second Class",EM-13825,TEC-PH-10003012,492.77,4,0.20,55.44
3463,CA-2015-152611,2/20/2015,2/23/2015,"Second Class",KA-16525,OFF-AR-10003903,286.79,7,0.00,74.57
3467,US-2015-147242,9/10/2015,9/14/2015,"Standard Class",EH-13765,FUR-BO-10004695,361.96,2,0.00,83.25
3468,US-2015-147242,9/10/2015,9/14/2015,"Standard Class",EH-13765,OFF-PA-10003039,278.82,9,0.00,125.47
3481,CA-2016-131289,12/8/2016,12/14/2016,"Standard Class",SP-20620,FUR-TA-10003954,1421.66,6,0.20,-195.48
3483,CA-2014-124688,8/27/2014,8/29/2014,"First Class",CC-12610,TEC-PH-10000455,579.95,5,0.00,168.19
3485,CA-2014-124688,8/27/2014,8/29/2014,"First Class",CC-12610,FUR-TA-10003569,1202.94,3,0.00,300.74
3489,CA-2015-157322,7/2/2015,7/6/2015,"Standard Class",RH-19600,FUR-CH-10004086,408.42,2,0.30,-5.83
3490,CA-2015-157322,7/2/2015,7/6/2015,"Standard Class",RH-19600,FUR-CH-10003774,382.12,6,0.30,-92.80
3492,CA-2015-157322,7/2/2015,7/6/2015,"Standard Class",RH-19600,OFF-ST-10003208,435.50,3,0.20,48.99
3495,CA-2017-142034,9/24/2017,9/28/2017,"Standard Class",KB-16240,TEC-AC-10000990,655.90,5,0.00,275.48
3496,CA-2017-142034,9/24/2017,9/28/2017,"Standard Class",KB-16240,FUR-CH-10000665,603.92,4,0.00,181.18
3497,CA-2016-107328,8/8/2016,8/15/2016,"Standard Class",CA-12055,FUR-TA-10001932,513.02,2,0.20,12.83
3498,CA-2016-107328,8/8/2016,8/15/2016,"Standard Class",CA-12055,OFF-AP-10004487,487.92,6,0.00,136.62
3505,CA-2016-150945,12/18/2016,12/20/2016,"Second Class",JK-16120,OFF-ST-10003716,900.08,4,0.00,117.01
3511,CA-2014-166863,6/20/2014,6/24/2014,"Standard Class",SC-20020,TEC-MA-10001972,418.80,2,0.40,-97.72
3512,CA-2014-166863,6/20/2014,6/24/2014,"Standard Class",SC-20020,OFF-ST-10004123,509.49,7,0.20,-127.37
3513,CA-2017-140326,9/4/2017,9/6/2017,"First Class",HW-14935,FUR-BO-10000112,825.17,9,0.30,-117.88
3519,US-2016-113649,8/9/2016,8/12/2016,"First Class",HA-14920,OFF-AP-10002518,569.54,4,0.20,64.07
3520,CA-2015-124975,6/22/2015,6/25/2015,"First Class",MG-17875,FUR-TA-10002645,796.43,7,0.50,-525.64
3523,CA-2016-114482,11/21/2016,11/25/2016,"Second Class",DM-13345,TEC-PH-10001580,404.94,3,0.00,109.33
3525,CA-2016-132731,11/24/2016,11/28/2016,"Standard Class",GA-14515,TEC-PH-10004120,657.55,6,0.20,49.32
3526,CA-2017-148922,12/10/2017,12/15/2017,"Second Class",SU-20665,TEC-AC-10001838,599.97,3,0.00,257.99
3533,CA-2014-110849,4/18/2014,4/23/2014,"Standard Class",JL-15835,TEC-MA-10002859,287.97,4,0.20,97.19
3552,CA-2016-152555,3/29/2016,4/2/2016,"Second Class",ME-17320,FUR-CH-10002965,844.12,6,0.30,-36.18
3553,CA-2016-152555,3/29/2016,4/2/2016,"Second Class",ME-17320,TEC-PH-10001254,812.74,8,0.20,60.96
3555,CA-2014-120838,3/23/2014,3/26/2014,"Second Class",PO-18865,OFF-ST-10000585,330.40,2,0.00,85.90
3556,CA-2014-120838,3/23/2014,3/26/2014,"Second Class",PO-18865,TEC-PH-10003484,604.75,6,0.20,37.80
3560,CA-2017-152737,11/7/2017,11/12/2017,"Standard Class",TS-21505,TEC-AC-10004975,439.80,4,0.00,145.13
3567,CA-2017-103877,9/7/2017,9/14/2017,"Standard Class",RD-19660,OFF-BI-10003650,1577.94,3,0.00,757.41
3570,CA-2017-168109,7/3/2017,7/3/2017,"Same Day",JK-15640,TEC-MA-10001148,2395.20,6,0.20,209.58
3571,CA-2017-168109,7/3/2017,7/3/2017,"Same Day",JK-15640,TEC-AC-10002049,1687.80,4,0.00,742.63
3581,CA-2016-104157,7/25/2016,7/29/2016,"Standard Class",MT-17815,FUR-TA-10004915,2430.08,8,0.00,388.81
3584,CA-2015-121650,12/10/2015,12/16/2015,"Standard Class",KD-16495,FUR-TA-10003569,801.96,2,0.00,200.49
3588,CA-2017-121839,9/24/2017,9/28/2017,"Standard Class",MH-18115,TEC-PH-10002885,1169.69,3,0.40,-253.43
3589,CA-2017-158729,12/19/2017,12/21/2017,"First Class",AC-10450,OFF-SU-10002881,1665.62,2,0.00,33.31
3591,CA-2017-146535,11/24/2017,11/30/2017,"Standard Class",FM-14290,OFF-ST-10001526,1443.96,12,0.00,375.43
3593,CA-2016-108434,12/5/2016,12/7/2016,"Second Class",JG-15160,OFF-ST-10002615,465.18,3,0.00,120.95
3601,CA-2017-138310,6/26/2017,6/30/2017,"Standard Class",NP-18700,TEC-AC-10001990,431.93,9,0.20,64.79
3603,CA-2014-159835,11/17/2014,11/24/2014,"Standard Class",RB-19330,FUR-CH-10004997,657.93,5,0.30,-93.99
